GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC02_EST_VC02,HC03_EST_VC02,HC04_EST_VC02,HC05_EST_VC02,HC01_EST_VC03,HC02_EST_VC03,HC03_EST_VC03,HC04_EST_VC03,HC05_EST_VC03,HC01_EST_VC06,HC02_EST_VC06,HC03_EST_VC06,HC04_EST_VC06,HC05_EST_VC06,HC01_EST_VC07,HC02_EST_VC07,HC03_EST_VC07,HC04_EST_VC07,HC05_EST_VC07,HC01_EST_VC10,HC02_EST_VC10,HC03_EST_VC10,HC04_EST_VC10,HC05_EST_VC10,HC01_EST_VC11,HC02_EST_VC11,HC03_EST_VC11,HC04_EST_VC11,HC05_EST_VC11,HC01_EST_VC12,HC02_EST_VC12,HC03_EST_VC12,HC04_EST_VC12,HC05_EST_VC12,HC01_EST_VC13,HC02_EST_VC13,HC03_EST_VC13,HC04_EST_VC13,HC05_EST_VC13,HC01_EST_VC15,HC02_EST_VC15,HC03_EST_VC15,HC04_EST_VC15,HC05_EST_VC15,HC01_EST_VC17,HC02_EST_VC17,HC03_EST_VC17,HC04_EST_VC17,HC05_EST_VC17,HC01_EST_VC18,HC02_EST_VC18,HC03_EST_VC18,HC04_EST_VC18,HC05_EST_VC18,HC01_EST_VC19,HC02_EST_VC19,HC03_EST_VC19,HC04_EST_VC19,HC05_EST_VC19,HC01_EST_VC20,HC02_EST_VC20,HC03_EST_VC20,HC04_EST_VC20,HC05_EST_VC20,HC01_EST_VC23,HC02_EST_VC23,HC03_EST_VC23,HC04_EST_VC23,HC05_EST_VC23,HC01_EST_VC24,HC02_EST_VC24,HC03_EST_VC24,HC04_EST_VC24,HC05_EST_VC24,HC01_EST_VC27,HC02_EST_VC27,HC03_EST_VC27,HC04_EST_VC27,HC05_EST_VC27,HC01_EST_VC28,HC02_EST_VC28,HC03_EST_VC28,HC04_EST_VC28,HC05_EST_VC28,HC01_EST_VC29,HC02_EST_VC29,HC03_EST_VC29,HC04_EST_VC29,HC05_EST_VC29,HC01_EST_VC32,HC02_EST_VC32,HC03_EST_VC32,HC04_EST_VC32,HC05_EST_VC32,HC01_EST_VC33,HC02_EST_VC33,HC03_EST_VC33,HC04_EST_VC33,HC05_EST_VC33
0500000US34021,34021,"Mercer County, New Jersey",131564,66414,5745,16782,42623,2.69,3.34,3.47,3.47,1.25,88941,66414,5745,16782,(X),3.30,3.32,3.15,3.31,(X),38054,28012,1873,8169,(X),19.2,18.7,43.3,15.1,(X),23.4,22.8,27.7,24.4,(X),57.4,58.4,29.0,60.5,(X),131564,66414,5745,16782,42623,33.0,44.9,49.9,63.4,0.2,37.2,35.8,29.3,26.4,44.8,27.5,(X),(X),(X),84.8,9.6,(X),(X),(X),29.5,0.2,(X),(X),(X),(X),2.9,(X),(X),(X),(X),71.6,86.6,65.9,71.1,49.3,27.9,12.9,34.1,28.9,50.1,0.5,0.5,0.0,0.0,0.6,63.5,78.3,46.0,51.0,47.9,36.5,21.7,54.0,49.0,52.1
0500000US34023,34023,"Middlesex County, New Jersey",282860,154716,13935,36024,78185,2.85,3.45,3.77,3.43,1.25,204675,154716,13935,36024,(X),3.37,3.42,3.31,3.18,(X),93312,70802,5885,16625,(X),22.2,23.7,18.4,16.8,(X),17.5,18.5,14.1,14.3,(X),60.4,57.8,67.5,68.9,(X),282860,154716,13935,36024,78185,36.0,47.6,49.5,57.1,0.8,37.7,34.3,38.5,34.2,46.0,23.3,(X),(X),(X),84.3,9.4,(X),(X),(X),34.0,0.3,(X),(X),(X),(X),4.7,(X),(X),(X),(X),63.7,75.1,65.4,55.9,44.4,35.6,24.9,31.7,42.7,54.3,0.7,0.1,2.9,1.4,1.4,62.4,73.1,60.9,47.7,48.2,37.6,26.9,39.1,52.3,51.8
0500000US34025,34025,"Monmouth County, New Jersey",230391,127033,7750,24373,71235,2.70,3.34,3.44,3.42,1.24,159156,127033,7750,24373,(X),3.29,3.32,2.99,3.19,(X),71305,55406,3630,12269,(X),19.4,19.9,31.9,13.5,(X),16.1,16.4,12.3,15.8,(X),64.5,63.7,55.7,70.7,(X),230391,127033,7750,24373,71235,33.2,45.5,55.8,56.7,0.8,40.7,37.2,34.1,29.9,51.4,25.9,(X),(X),(X),83.6,11.4,(X),(X),(X),36.8,0.3,(X),(X),(X),(X),4.7,(X),(X),(X),(X),75.2,90.5,68.8,70.2,50.4,23.9,8.9,30.3,29.5,48.1,0.8,0.5,0.9,0.2,1.6,73.1,88.9,56.2,56.7,52.3,26.9,11.1,43.8,43.3,47.7
0500000US34027,34027,"Morris County, New Jersey",179654,104953,7195,14684,52822,2.74,3.35,3.32,3.14,1.31,126832,104953,7195,14684,(X),3.27,3.34,2.89,3.00,(X),57830,49037,2787,6006,(X),21.6,22.3,31.4,11.3,(X),14.0,15.6,2.3,6.6,(X),64.4,62.1,66.3,82.0,(X),179654,104953,7195,14684,52822,33.9,47.9,44.6,45.9,1.2,39.4,36.6,33.0,36.4,46.7,24.2,(X),(X),(X),82.3,10.3,(X),(X),(X),34.9,0.6,(X),(X),(X),(X),3.7,(X),(X),(X),(X),74.3,88.7,74.7,69.4,47.0,25.5,11.2,25.3,29.8,52.7,0.2,0.1,0.0,0.8,0.3,73.6,86.6,61.7,66.7,51.2,26.4,13.4,38.3,33.3,48.8
0500000US34029,34029,"Ocean County, New Jersey",220941,117553,8981,23391,71016,2.62,3.32,3.39,3.16,1.20,149925,117553,8981,23391,(X),3.21,3.29,2.93,2.94,(X),55683,41674,3991,10018,(X),17.9,18.3,22.6,14.2,(X),24.1,24.9,36.8,15.5,(X),58.0,56.8,40.5,70.3,(X),220941,117553,8981,23391,71016,27.2,37.9,45.4,48.7,0.2,50.1,46.1,34.6,29.3,65.5,27.5,(X),(X),(X),85.6,16.5,(X),(X),(X),51.4,0.2,(X),(X),(X),(X),4.8,(X),(X),(X),(X),85.5,92.8,79.4,78.7,76.4,11.9,6.0,16.9,16.9,19.4,2.6,1.2,3.6,4.3,4.1,80.4,86.1,60.3,67.4,77.7,19.6,13.9,39.7,32.6,22.3
0500000US34031,34031,"Passaic County, New Jersey",159309,78318,8481,29216,43294,3.13,3.76,3.72,4.14,1.22,116015,78318,8481,29216,(X),3.75,3.72,3.38,3.96,(X),54018,35526,3584,14908,(X),17.9,18.0,24.4,16.2,(X),20.7,20.4,22.0,20.9,(X),61.4,61.6,53.6,62.9,(X),159309,78318,8481,29216,43294,37.6,48.2,53.1,59.4,0.6,38.7,38.3,26.5,30.5,47.3,23.7,(X),(X),(X),87.2,9.6,(X),(X),(X),35.3,0.2,(X),(X),(X),(X),4.9,(X),(X),(X),(X),47.0,61.5,39.4,31.7,32.7,52.9,38.4,60.6,68.0,67.3,0.1,0.1,0.0,0.3,0.1,52.9,68.5,38.5,31.3,42.0,47.1,31.5,61.5,68.7,58.0
0500000US34033,34033,"Salem County, New Jersey",23832,11533,1177,3579,7543,2.65,3.07,3.83,3.83,1.27,16289,11533,1177,3579,(X),3.18,3.06,3.14,3.57,(X),6466,3662,529,2275,(X),13.6,19.7,0.0,7.0,(X),23.2,21.9,44.2,20.4,(X),63.2,58.4,55.8,72.7,(X),23832,11533,1177,3579,7543,31.5,37.6,53.0,70.4,0.4,43.7,45.1,44.9,21.8,51.7,26.0,(X),(X),(X),82.1,12.6,(X),(X),(X),40.0,0.8,(X),(X),(X),(X),8.4,(X),(X),(X),(X),77.7,91.9,89.4,69.3,58.1,16.1,4.5,7.9,20.8,33.0,6.2,3.6,2.7,9.9,8.9,70.4,88.9,56.4,48.1,54.8,29.6,11.1,43.6,51.9,45.2
0500000US34035,34035,"Somerset County, New Jersey",117482,71353,3651,11482,30996,2.79,3.41,3.43,3.09,1.19,86486,71353,3651,11482,(X),3.31,3.37,3.23,2.95,(X),40459,32474,1298,6687,(X),18.2,20.8,15.6,6.1,(X),12.3,13.8,0.0,7.5,(X),69.5,65.4,84.4,86.5,(X),117482,71353,3651,11482,30996,36.1,46.4,51.2,62.5,0.6,36.9,34.6,36.3,27.5,45.6,22.9,(X),(X),(X),86.8,9.1,(X),(X),(X),34.5,0.3,(X),(X),(X),(X),2.7,(X),(X),(X),(X),77.2,86.8,75.6,65.7,59.6,22.8,13.2,24.4,34.3,40.2,0.1,0.0,0.0,0.0,0.3,73.8,83.1,56.1,53.6,62.1,26.2,16.9,43.9,46.4,37.9
0500000US34037,34037,"Sussex County, New Jersey",54174,30073,2711,5799,15591,2.64,3.20,3.26,3.22,1.22,38583,30073,2711,5799,(X),3.10,3.18,2.61,2.89,(X),15833,11720,1048,3065,(X),15.6,14.5,7.4,22.5,(X),15.3,15.4,22.0,12.8,(X),69.1,70.1,70.5,64.8,(X),54174,30073,2711,5799,15591,31.5,40.8,44.7,61.0,0.3,39.9,36.9,35.9,25.3,51.8,23.7,(X),(X),(X),82.5,9.0,(X),(X),(X),31.1,0.4,(X),(X),(X),(X),7.0,(X),(X),(X),(X),86.1,93.6,84.7,82.8,73.1,13.1,5.9,15.3,14.9,26.1,0.7,0.5,0.0,2.3,0.8,82.9,92.5,83.4,65.1,71.1,17.1,7.5,16.6,34.9,28.9
0500000US34039,34039,"Union County, New Jersey",186037,88245,11849,32102,53841,2.93,3.60,3.80,3.71,1.18,132196,88245,11849,32102,(X),3.51,3.55,3.29,3.50,(X),63835,40881,5404,17550,(X),21.5,23.0,29.6,15.3,(X),20.4,20.2,21.1,20.5,(X),58.1,56.8,49.2,64.1,(X),186037,88245,11849,32102,53841,38.2,48.9,55.9,65.6,0.4,36.3,34.5,24.4,26.6,47.8,25.4,(X),(X),(X),87.8,10.5,(X),(X),(X),36.2,0.3,(X),(X),(X),(X),5.9,(X),(X),(X),(X),58.2,75.7,40.7,46.5,40.4,41.7,24.3,59.0,53.3,59.6,0.1,0.0,0.3,0.2,0.0,59.2,78.7,35.6,43.8,41.8,40.8,21.3,64.4,56.2,58.2
0500000US34041,34041,"Warren County, New Jersey",41607,22948,1385,4017,13257,2.52,3.18,3.19,2.91,1.18,28350,22948,1385,4017,(X),3.08,3.16,2.96,2.70,(X),11880,9050,691,2139,(X),19.8,21.6,35.5,7.2,(X),11.8,14.2,0.0,5.5,(X),68.4,64.2,64.5,87.2,(X),41607,22948,1385,4017,13257,31.1,41.7,52.1,61.0,1.6,39.6,37.6,27.6,31.6,46.9,27.2,(X),(X),(X),85.5,10.7,(X),(X),(X),33.5,0.5,(X),(X),(X),(X),4.1,(X),(X),(X),(X),77.1,89.5,78.1,73.7,56.6,22.3,10.5,21.9,25.9,41.5,0.7,0.0,0.0,0.4,1.9,71.4,83.8,59.0,56.6,55.7,28.6,16.2,41.0,43.4,44.3
0500000US35001,35001,"Bernalillo County, New Mexico",261279,107548,16438,37761,99532,2.55,3.26,3.45,3.57,1.24,161747,107548,16438,37761,(X),3.25,3.24,3.14,3.30,(X),71113,41659,7851,21603,(X),20.9,23.4,17.8,17.4,(X),23.0,22.9,18.6,24.8,(X),56.0,53.7,63.6,57.8,(X),261279,107548,16438,37761,99532,30.5,41.6,53.3,66.8,0.9,37.0,37.9,24.5,26.5,42.1,31.7,(X),(X),(X),83.3,10.9,(X),(X),(X),28.7,0.7,(X),(X),(X),(X),7.2,(X),(X),(X),(X),71.9,86.7,67.2,67.0,58.6,22.4,8.1,20.7,25.5,36.9,5.7,5.2,12.1,7.5,4.6,61.2,78.2,56.7,45.6,49.6,38.8,21.8,43.3,54.4,50.4
0500000US35005,35005,"Chaves County, New Mexico",23747,11151,773,4492,7331,2.69,3.31,3.58,3.55,1.14,16416,11151,773,4492,(X),3.26,3.29,3.08,3.21,(X),7970,4509,311,3150,(X),19.0,7.4,31.2,34.5,(X),17.9,25.2,15.4,7.6,(X),63.1,67.4,53.4,57.9,(X),23747,11151,773,4492,7331,38.4,44.7,43.6,84.7,0.0,42.6,41.1,45.8,21.5,57.4,27.8,(X),(X),(X),89.9,12.7,(X),(X),(X),41.2,0.0,(X),(X),(X),(X),8.5,(X),(X),(X),(X),77.6,88.7,60.8,71.6,66.2,11.5,0.7,12.5,22.0,21.5,10.8,10.6,26.6,6.4,12.3,63.0,80.7,50.8,43.6,49.4,37.0,19.3,49.2,56.4,50.6
0500000US35013,35013,"Doña Ana County, New Mexico",75530,34750,4149,10825,25806,2.76,3.37,3.46,4.02,1.30,49724,34750,4149,10825,(X),3.38,3.33,2.90,3.75,(X),22716,14188,2157,6371,(X),18.0,17.4,25.2,16.9,(X),24.4,27.9,11.5,20.9,(X),57.6,54.8,63.3,62.2,(X),75530,34750,4149,10825,25806,34.4,43.6,61.4,76.3,0.0,36.3,43.5,15.2,19.2,37.1,27.4,(X),(X),(X),80.2,9.1,(X),(X),(X),26.5,1.2,(X),(X),(X),(X),6.8,(X),(X),(X),(X),62.3,75.6,58.3,54.3,48.3,18.4,5.3,15.4,22.1,35.0,19.3,19.1,26.3,23.6,16.7,61.2,75.0,44.9,51.3,49.5,38.8,25.0,55.1,48.7,50.5
0500000US35025,35025,"Lea County, New Mexico",21805,12150,1182,2855,5618,3.09,3.60,3.95,3.99,1.33,16187,12150,1182,2855,(X),3.56,3.59,3.09,3.64,(X),8934,5785,939,2210,(X),19.1,16.5,37.0,18.3,(X),24.1,25.8,5.5,27.4,(X),56.8,57.6,57.5,54.3,(X),21805,12150,1182,2855,5618,44.5,51.4,92.2,81.3,0.7,31.4,33.4,11.6,14.2,39.9,20.2,(X),(X),(X),78.4,7.9,(X),(X),(X),30.8,0.0,(X),(X),(X),(X),6.9,(X),(X),(X),(X),73.2,79.7,67.6,64.9,64.3,7.4,1.8,2.1,21.9,13.2,19.5,18.5,30.3,13.2,22.5,73.4,86.9,71.3,48.5,57.2,26.6,13.1,28.7,51.5,42.8
0500000US35031,35031,"McKinley County, New Mexico",18148,7250,1162,4217,5519,4.04,4.74,4.75,6.46,1.12,12629,7250,1162,4217,(X),5.20,4.69,4.59,6.23,(X),4497,2373,574,1550,(X),15.5,22.9,6.6,7.5,(X),23.7,27.9,5.9,23.9,(X),60.8,49.2,87.5,68.6,(X),18148,7250,1162,4217,5519,37.2,44.4,62.1,66.7,0.0,44.8,44.2,24.7,40.7,53.1,28.9,(X),(X),(X),94.9,9.2,(X),(X),(X),30.3,0.0,(X),(X),(X),(X),4.5,(X),(X),(X),(X),67.8,75.0,60.9,71.6,56.8,7.5,0.5,2.1,6.1,19.0,24.7,24.4,37.0,22.3,24.2,72.1,85.2,59.0,70.4,59.1,27.9,14.8,41.0,29.6,40.9
0500000US35035,35035,"Otero County, New Mexico",23190,11314,940,2979,7957,2.67,3.28,3.49,4.00,1.20,15233,11314,940,2979,(X),3.35,3.26,3.24,3.71,(X),6185,3916,373,1896,(X),25.6,31.5,21.2,14.3,(X),17.2,21.2,0.0,12.3,(X),57.2,47.3,78.8,73.3,(X),23190,11314,940,2979,7957,29.7,38.7,52.8,66.9,0.3,37.4,44.4,45.2,18.6,33.5,28.2,(X),(X),(X),82.2,7.7,(X),(X),(X),22.6,0.0,(X),(X),(X),(X),5.1,(X),(X),(X),(X),70.2,71.2,67.9,80.0,65.4,5.3,3.1,4.3,4.2,8.9,24.5,25.7,27.9,15.8,25.7,63.7,74.4,68.5,54.6,51.4,36.3,25.6,31.5,45.4,48.6
0500000US35043,35043,"Sandoval County, New Mexico",49357,25644,2592,5571,15550,2.77,3.39,3.84,3.77,1.21,33807,25644,2592,5571,(X),3.41,3.37,3.56,3.50,(X),14467,10403,1173,2891,(X),13.5,13.0,16.3,14.0,(X),22.8,25.7,8.2,18.1,(X),63.8,61.3,75.5,67.9,(X),49357,25644,2592,5571,15550,34.7,45.3,62.2,68.9,0.6,41.1,38.7,28.8,25.3,52.8,26.2,(X),(X),(X),83.1,11.8,(X),(X),(X),37.4,0.5,(X),(X),(X),(X),5.7,(X),(X),(X),(X),86.2,90.4,83.9,87.0,79.5,5.4,1.6,5.1,4.6,11.9,8.4,8.0,11.0,8.5,8.6,81.1,88.2,57.4,82.1,72.9,18.9,11.8,42.6,17.9,27.1
0500000US35045,35045,"San Juan County, New Mexico",40378,19014,3439,6924,11001,3.02,3.62,3.48,4.09,1.17,29377,19014,3439,6924,(X),3.57,3.56,3.08,3.85,(X),12600,6645,2376,3579,(X),21.3,27.4,28.4,5.1,(X),26.1,22.5,29.0,31.0,(X),52.6,50.1,42.7,63.9,(X),40378,19014,3439,6924,11001,37.5,41.0,80.3,66.1,0.0,37.6,40.9,16.1,30.2,43.3,23.2,(X),(X),(X),85.0,8.7,(X),(X),(X),31.8,0.2,(X),(X),(X),(X),7.4,(X),(X),(X),(X),61.2,69.7,45.2,52.0,57.1,7.4,1.4,15.0,4.1,17.5,31.4,28.9,39.7,43.9,25.5,70.1,80.4,55.4,57.4,64.7,29.9,19.6,44.6,42.6,35.3
0500000US35049,35049,"Santa Fe County, New Mexico",60565,26959,2654,5791,25161,2.40,3.04,3.58,3.48,1.34,35404,26959,2654,5791,(X),3.07,3.02,3.10,3.29,(X),14046,9173,1726,3147,(X),13.6,14.1,10.2,14.3,(X),22.3,22.9,26.8,18.0,(X),64.1,63.0,63.0,67.7,(X),60565,26959,2654,5791,25161,25.5,37.2,71.1,56.9,1.1,47.3,48.1,12.8,27.5,54.7,33.0,(X),(X),(X),79.3,14.2,(X),(X),(X),34.2,1.1,(X),(X),(X),(X),6.6,(X),(X),(X),(X),69.6,75.8,58.0,70.0,64.2,16.1,8.5,19.1,12.6,24.8,14.3,15.7,22.9,17.5,11.0,68.1,78.6,52.1,59.1,60.8,31.9,21.4,47.9,40.9,39.2
0500000US35061,35061,"Valencia County, New Mexico",26595,13366,1189,4805,7235,2.79,3.27,3.35,3.74,1.19,19360,13366,1189,4805,(X),3.30,3.24,3.30,3.44,(X),7484,4359,580,2545,(X),12.8,8.2,0.0,23.6,(X),20.9,27.1,32.2,7.6,(X),66.3,64.6,67.8,68.8,(X),26595,13366,1189,4805,7235,32.5,35.3,53.4,68.3,0.0,41.5,39.9,23.7,20.7,61.3,23.2,(X),(X),(X),85.5,12.8,(X),(X),(X),47.1,0.3,(X),(X),(X),(X),4.2,(X),(X),(X),(X),66.8,73.7,67.1,49.6,65.5,4.8,0.7,3.3,18.2,3.7,28.4,25.6,29.6,32.2,30.8,77.0,82.7,71.5,61.9,77.4,23.0,17.3,28.5,38.1,22.6
0500000US36001,36001,"Albany County, New York",124716,50350,4836,13731,55799,2.33,3.16,3.11,3.36,1.26,68917,50350,4836,13731,(X),3.13,3.15,2.85,3.17,(X),25493,17382,1336,6775,(X),23.8,25.0,20.4,21.3,(X),15.7,18.0,7.6,11.5,(X),60.5,57.0,72.1,67.2,(X),124716,50350,4836,13731,55799,22.7,36.6,31.3,59.3,0.4,35.6,37.1,37.7,27.5,36.1,35.1,(X),(X),(X),78.5,11.0,(X),(X),(X),24.5,0.4,(X),(X),(X),(X),6.2,(X),(X),(X),(X),54.4,80.0,44.3,39.5,35.8,44.2,19.2,50.6,59.5,62.5,1.4,0.8,5.1,1.0,1.7,57.6,81.6,47.6,41.6,40.8,42.4,18.4,52.4,58.4,59.2
0500000US36005,36005,"Bronx County, New York",492481,131015,37586,156969,166911,2.83,3.81,3.50,3.62,1.18,325570,131015,37586,156969,(X),3.55,3.75,3.11,3.49,(X),165730,62593,14256,88881,(X),18.1,23.0,29.8,12.8,(X),23.4,23.5,20.3,23.7,(X),58.5,53.5,49.9,63.4,(X),492481,131015,37586,156969,166911,38.5,51.4,47.0,66.2,0.4,33.5,34.8,28.0,21.7,44.8,30.2,(X),(X),(X),89.2,10.6,(X),(X),(X),31.4,0.3,(X),(X),(X),(X),4.9,(X),(X),(X),(X),9.5,17.2,9.7,6.7,6.1,90.1,82.7,90.3,93.1,93.0,0.4,0.2,0.0,0.2,0.9,18.2,32.0,16.0,10.8,14.7,81.8,68.0,84.0,89.2,85.3
0500000US36007,36007,"Broome County, New York",78810,34589,3279,9450,31492,2.37,3.13,3.07,3.09,1.25,47318,34589,3279,9450,(X),3.01,3.09,2.53,2.89,(X),18286,11627,1711,4948,(X),19.6,21.4,38.6,8.6,(X),19.8,19.8,1.8,25.9,(X),60.7,58.8,59.6,65.5,(X),78810,34589,3279,9450,31492,25.9,36.2,57.2,60.6,1.0,42.7,42.6,31.2,30.0,47.9,32.2,(X),(X),(X),80.7,12.8,(X),(X),(X),32.0,0.2,(X),(X),(X),(X),6.4,(X),(X),(X),(X),64.8,84.0,52.2,55.5,47.7,30.5,10.7,41.4,38.9,48.5,4.8,5.3,6.4,5.5,3.8,64.4,84.8,57.0,50.7,46.9,35.6,15.2,43.0,49.3,53.1
0500000US36009,36009,"Cattaraugus County, New York",30735,14866,1652,3176,11041,2.47,3.11,3.28,3.31,1.24,19694,14866,1652,3176,(X),3.04,3.08,2.66,3.06,(X),7174,4859,848,1467,(X),19.7,12.1,46.6,29.4,(X),24.2,26.3,10.8,24.8,(X),56.1,61.6,42.6,45.7,(X),30735,14866,1652,3176,11041,27.6,35.4,71.4,56.0,2.4,43.7,43.2,13.8,26.9,53.6,29.2,(X),(X),(X),81.4,13.4,(X),(X),(X),37.3,0.3,(X),(X),(X),(X),9.1,(X),(X),(X),(X),71.0,85.9,68.5,72.2,51.0,17.9,5.3,26.6,20.6,32.6,11.1,8.8,4.8,7.1,16.3,71.0,87.4,54.1,53.3,56.5,29.0,12.6,45.9,46.7,43.5
0500000US36011,36011,"Cayuga County, New York",31290,13861,2389,4140,10900,2.38,3.00,2.71,3.13,1.24,20390,13861,2389,4140,(X),2.89,2.98,2.37,2.89,(X),8447,4247,1697,2503,(X),21.9,18.8,34.0,18.9,(X),18.3,25.1,6.3,14.7,(X),59.9,56.1,59.7,66.4,(X),31290,13861,2389,4140,10900,29.5,33.4,71.0,67.8,0.9,40.3,40.7,13.5,14.6,55.3,27.8,(X),(X),(X),79.9,13.1,(X),(X),(X),37.7,0.2,(X),(X),(X),(X),8.8,(X),(X),(X),(X),69.9,86.9,80.7,69.3,46.0,19.3,6.2,12.8,21.5,36.6,10.8,6.9,6.5,9.2,17.3,69.8,88.8,59.6,52.6,54.4,30.2,11.2,40.4,47.4,45.6
0500000US36013,36013,"Chautauqua County, New York",52916,23531,2709,6655,20021,2.38,2.98,3.36,3.28,1.23,32895,23531,2709,6655,(X),2.96,2.96,2.89,3.00,(X),13369,7371,1693,4305,(X),22.3,19.6,36.8,21.0,(X),17.9,18.2,14.8,18.6,(X),59.8,62.1,48.4,60.4,(X),52916,23531,2709,6655,20021,27.4,33.0,65.0,69.3,1.7,40.4,40.8,22.8,20.3,49.0,30.8,(X),(X),(X),81.4,12.7,(X),(X),(X),33.6,0.2,(X),(X),(X),(X),8.9,(X),(X),(X),(X),72.1,87.4,58.5,66.5,57.7,20.6,5.7,35.1,24.5,34.9,7.3,6.9,6.3,9.0,7.4,71.6,89.4,58.7,53.4,58.5,28.4,10.6,41.3,46.6,41.5
0500000US36015,36015,"Chemung County, New York",34617,16272,1782,4412,12151,2.40,2.90,3.10,3.34,1.29,22466,16272,1782,4412,(X),2.88,2.89,2.43,3.01,(X),9092,5084,918,3090,(X),24.6,22.1,52.0,20.6,(X),14.3,12.6,5.8,19.7,(X),61.1,65.3,42.3,59.8,(X),34617,16272,1782,4412,12151,29.2,33.8,54.0,76.7,2.2,40.2,46.6,18.1,18.0,43.1,26.4,(X),(X),(X),75.2,10.9,(X),(X),(X),31.1,0.3,(X),(X),(X),(X),11.8,(X),(X),(X),(X),71.8,88.7,64.2,53.9,56.7,22.6,5.5,33.6,42.4,36.7,5.6,5.8,2.2,3.7,6.6,68.6,89.6,57.5,42.6,51.6,31.4,10.4,42.5,57.4,48.4
0500000US36019,36019,"Clinton County, New York",31426,15718,1257,3117,11334,2.36,2.92,2.84,2.73,1.42,20092,15718,1257,3117,(X),2.82,2.92,2.42,2.48,(X),7438,5012,723,1703,(X),18.3,20.5,11.5,14.9,(X),17.3,17.9,8.3,19.4,(X),64.3,61.6,80.2,65.8,(X),31426,15718,1257,3117,11334,27.6,36.2,62.8,61.6,2.4,38.0,39.4,17.0,26.6,41.5,24.6,(X),(X),(X),68.2,11.1,(X),(X),(X),30.8,0.7,(X),(X),(X),(X),9.8,(X),(X),(X),(X),64.8,79.4,26.5,48.7,53.2,22.4,8.7,34.0,35.0,36.7,12.8,11.9,39.5,16.3,10.1,69.2,87.6,52.0,46.0,51.9,30.8,12.4,48.0,54.0,48.1
0500000US36027,36027,"Dutchess County, New York",104190,53999,4163,10455,35573,2.67,3.37,3.89,3.35,1.27,68617,53999,4163,10455,(X),3.31,3.35,3.30,3.13,(X),28093,20901,2289,4903,(X),15.5,15.3,25.1,11.7,(X),20.5,21.6,13.6,19.4,(X),64.0,63.1,61.3,68.9,(X),104190,53999,4163,10455,35573,29.4,41.2,59.5,53.5,0.9,39.7,38.4,29.6,28.0,46.3,28.0,(X),(X),(X),82.1,10.7,(X),(X),(X),31.4,0.6,(X),(X),(X),(X),5.7,(X),(X),(X),(X),68.6,83.4,74.1,56.5,49.0,28.1,13.5,22.5,39.8,47.6,3.3,3.2,3.4,3.6,3.3,67.1,83.7,65.9,46.7,48.1,32.9,16.3,34.1,53.3,51.9
0500000US36029,36029,"Erie County, New York",383657,155616,17172,54949,155920,2.33,3.09,3.07,3.08,1.23,227737,155616,17172,54949,(X),3.00,3.08,2.65,2.88,(X),93397,56079,7689,29629,(X),22.6,22.5,25.4,22.0,(X),17.2,18.1,7.1,18.2,(X),60.3,59.5,67.5,59.9,(X),383657,155616,17172,54949,155920,26.9,38.1,50.7,61.6,0.8,39.2,38.8,30.8,26.3,45.2,34.1,(X),(X),(X),83.8,13.2,(X),(X),(X),32.4,0.2,(X),(X),(X),(X),6.4,(X),(X),(X),(X),64.0,83.0,65.4,55.4,47.9,34.5,15.8,33.2,43.2,50.3,1.5,1.3,1.4,1.4,1.8,65.0,85.2,59.5,48.0,51.5,35.0,14.8,40.5,52.0,48.5
0500000US36045,36045,"Jefferson County, New York",43516,23301,1117,4602,14496,2.59,3.17,3.15,3.68,1.26,29020,23301,1117,4602,(X),3.16,3.13,2.75,3.38,(X),13962,10050,725,3187,(X),31.4,36.2,53.5,11.3,(X),17.5,16.4,7.3,23.5,(X),51.0,47.4,39.2,65.2,(X),43516,23301,1117,4602,14496,35.0,46.4,70.4,74.0,1.6,30.6,28.9,16.0,19.7,37.9,26.5,(X),(X),(X),79.6,8.2,(X),(X),(X),24.8,0.3,(X),(X),(X),(X),7.4,(X),(X),(X),(X),63.9,75.1,56.3,53.7,49.6,27.1,15.8,24.9,32.7,43.6,9.1,9.1,18.8,13.6,6.8,54.6,65.5,53.2,35.4,43.4,45.4,34.5,46.8,64.6,56.6
0500000US36047,36047,"Kings County, New York",942402,350910,53580,182732,355180,2.74,3.69,3.42,3.45,1.33,587222,350910,53580,182732,(X),3.49,3.64,3.12,3.31,(X),259869,161001,17948,80920,(X),23.5,27.3,20.1,16.9,(X),23.9,26.8,17.4,19.7,(X),52.5,45.9,62.5,63.4,(X),942402,350910,53580,182732,355180,31.8,49.3,42.3,56.2,0.2,34.4,33.6,35.1,30.6,37.1,29.3,(X),(X),(X),77.8,10.3,(X),(X),(X),27.2,0.5,(X),(X),(X),(X),5.4,(X),(X),(X),(X),13.7,21.9,14.8,12.0,6.2,86.1,77.9,85.2,87.9,93.5,0.2,0.2,0.0,0.1,0.4,28.5,42.0,27.5,21.7,18.7,71.5,58.0,72.5,78.3,81.3
